date,act_symbol,expiration,strike,type,bid,ask,vol,delta,gamma,theta,vega,rho,underlying_price
9/2/2019,ABT,29/3/2019,68,Call,5.9,6.2,0.2187,0.8476,0.0401,-0.0181,0.0633,0.0752,68.72393701
9/2/2019,ABT,29/3/2019,68,Put,0.4,0.77,0.2338,-0.168,0.0403,-0.0153,0.0694,-0.0156,68.72393701
9/2/2019,ABT,29/3/2019,70.5,Call,3.8,4.2,0.2018,0.7313,0.0609,-0.0218,0.0886,0.0666,68.72393701
9/2/2019,ABT,29/3/2019,70.5,Put,0.91,1.14,0.2123,-0.2797,0.0597,-0.0183,0.0923,-0.0252,68.72393701
9/2/2019,ABT,29/3/2019,72,Call,2.78,3.15,0.1963,0.6328,0.0715,-0.0234,0.1011,0.0583,68.72393701
9/2/2019,ABT,29/3/2019,72,Put,1.36,1.79,0.2137,-0.379,0.0673,-0.0206,0.1018,-0.0332,68.72393701
9/2/2019,ABT,29/3/2019,73.5,Call,1.92,2.18,0.1874,0.5205,0.0792,-0.0231,0.107,0.0484,68.72393701
9/2/2019,ABT,29/3/2019,73.5,Put,1.93,2.26,0.1977,-0.485,0.0769,-0.0194,0.1069,-0.0404,68.72393701
9/2/2019,ABT,29/3/2019,75,Call,1.25,1.47,0.1836,0.4015,0.0784,-0.0215,0.1039,0.0377,68.72393701
9/2/2019,ABT,29/3/2019,75,Put,2.66,3.05,0.1888,-0.6044,0.079,-0.0174,0.1024,-0.0467,68.72393701
9/2/2019,ABT,29/3/2019,76.5,Call,0.72,0.9,0.1761,0.2844,0.0717,-0.0178,0.0911,0.0269,68.72393701
9/2/2019,ABT,29/3/2019,76.5,Put,3.65,4,0.1827,-0.7217,0.0734,-0.014,0.0889,-0.0495,68.72393701
9/2/2019,ABT,29/3/2019,78.5,Call,0.29,0.41,0.1677,0.1534,0.0526,-0.0117,0.0636,0.0146,68.72393701
9/2/2019,ABT,29/3/2019,78.5,Put,5.3,5.7,0.1935,-0.8283,0.0559,-0.0107,0.0687,-0.0472,68.72393701
9/2/2019,ABT,29/3/2019,80.5,Call,0.09,0.19,0.1677,0.0761,0.0318,-0.007,0.0384,0.0073,68.72393701
9/2/2019,ABT,29/3/2019,80.5,Put,6.75,8,0.1935,-0.917,0.0402,-0.0058,0.0432,-0.0344,68.72393701
9/2/2019,ACN,22/2/2019,132,Call,22.3,25.8,0.3848,0.9872,0.0028,-0.0229,0.0101,0.0498,68.72393701
9/2/2019,ACN,22/2/2019,132,Put,0,0.15,0.3848,-0.0128,0.0028,-0.0137,0.0101,-0.0008,68.72393701
9/2/2019,ACN,22/2/2019,140,Call,14.6,15.9,0.3848,0.9267,0.0119,-0.0672,0.0424,0.0491,68.72393701
9/2/2019,ACN,22/2/2019,140,Put,0,0.15,0.3848,-0.0733,0.0119,-0.0574,0.0424,-0.0045,68.72393701
9/2/2019,ACN,22/2/2019,145,Call,10.7,11.8,0.3071,0.8885,0.0203,-0.0723,0.0578,0.0487,68.72393701
9/2/2019,ACN,22/2/2019,145,Put,0.15,0.2,0.2338,-0.0566,0.016,-0.0283,0.0347,-0.0034,68.72393701
9/2/2019,ACN,22/2/2019,149,Call,6.9,7.2,0.1883,0.8886,0.0331,-0.0481,0.0578,0.0503,68.72393701
9/2/2019,ACN,22/2/2019,149,Put,0.35,0.45,0.2022,-0.1277,0.0341,-0.0448,0.0667,-0.0072,68.72393701
9/2/2019,ACN,22/2/2019,152.5,Call,4,4.2,0.1741,0.737,0.0615,-0.0696,0.0994,0.0424,68.72393701
9/2/2019,ACN,22/2/2019,152.5,Put,0.9,1,0.1825,-0.2731,0.0603,-0.0635,0.102,-0.0149,68.72393701
9/2/2019,ACN,22/2/2019,155,Call,2.3,2.45,0.1635,0.5656,0.079,-0.076,0.1199,0.0328,68.72393701
9/2/2019,ACN,22/2/2019,155,Put,1.65,1.8,0.1704,-0.439,0.0769,-0.0691,0.1197,-0.0229,68.72393701
9/2/2019,ACN,22/2/2019,157.5,Call,1.1,1.45,0.1664,0.3714,0.0746,-0.0724,0.1152,0.0217,68.72393701
9/2/2019,ACN,22/2/2019,157.5,Put,2.9,3.1,0.1621,-0.6376,0.0778,-0.0607,0.1155,-0.0301,68.72393701
9/2/2019,ACN,22/2/2019,162.5,Call,0.1,0.2,0.15,0.0762,0.0313,-0.0242,0.0436,0.0045,68.72393701
9/2/2019,ACN,22/2/2019,162.5,Put,6.9,7.3,0.1634,-0.9188,0.0359,-0.0213,0.0485,-0.0249,68.72393701
9/2/2019,ACN,22/2/2019,167.5,Call,0,0.05,0.15,0.0069,0.0042,-0.0032,0.0059,0.0004,68.72393701
9/2/2019,ACN,22/2/2019,167.5,Put,11.1,12.3,0.1634,-1,0,0,0,0,68.72393701
9/2/2019,ACN,22/2/2019,170,Call,0,0.05,0.15,0.0015,0.0011,-0.0008,0.0015,0.0001,68.72393701
9/2/2019,ACN,22/2/2019,170,Put,14.3,14.7,0.1634,-1,0,0,0,0,68.72393701
9/2/2019,ACN,22/2/2019,180,Call,0,0.05,0.15,0,0,0,0,0,68.72393701
9/2/2019,ACN,22/2/2019,180,Put,24,24.8,0.1634,-1,0,0,0,0,68.72393701
9/2/2019,ACN,8/3/2019,134,Call,19.8,24,0.2151,0.9949,0.0016,-0.0117,0.0063,0.102,68.72393701
9/2/2019,ACN,8/3/2019,134,Put,0,0.4,0.2284,-0.0077,0.0021,-0.0036,0.0091,-0.0009,68.72393701
9/2/2019,ACN,8/3/2019,140,Call,15.2,17.4,0.2151,0.9667,0.008,-0.0217,0.0319,0.1031,68.72393701
9/2/2019,ACN,8/3/2019,140,Put,0.2,0.6,0.2284,-0.0417,0.0091,-0.0152,0.0384,-0.0051,68.72393701
9/2/2019,ACN,8/3/2019,145,Call,10.9,11.6,0.2007,0.9085,0.019,-0.0345,0.0709,0.0998,68.72393701
9/2/2019,ACN,8/3/2019,145,Put,0.4,0.9,0.2007,-0.0916,0.0191,-0.0245,0.0727,-0.0104,68.72393701
9/2/2019,ACN,8/3/2019,149,Call,7.6,8.3,0.207,0.7932,0.032,-0.0536,0.1231,0.0886,68.72393701
9/2/2019,ACN,8/3/2019,149,Put,0.9,1.25,0.207,-0.2077,0.0323,-0.0436,0.124,-0.0231,68.72393701
9/2/2019,ACN,8/3/2019,152.5,Call,4.8,5.2,0.1769,0.6822,0.0468,-0.0556,0.1536,0.0776,68.72393701
9/2/2019,ACN,8/3/2019,152.5,Put,1.7,1.85,0.1867,-0.328,0.0454,-0.0488,0.1579,-0.0351,68.72393701
9/2/2019,ACN,8/3/2019,155,Call,3.2,3.7,0.174,0.5571,0.0527,-0.0587,0.1701,0.0638,68.72393701
9/2/2019,ACN,8/3/2019,155,Put,2.55,2.8,0.1797,-0.448,0.0519,-0.0506,0.1707,-0.0461,68.72393701
9/2/2019,ACN,8/3/2019,157.5,Call,2,2.25,0.1652,0.4203,0.0549,-0.0541,0.1685,0.0485,68.72393701
9/2/2019,ACN,8/3/2019,157.5,Put,3.7,4.1,0.1734,-0.5815,0.0537,-0.047,0.1683,-0.056,68.72393701
9/2/2019,ACN,8/3/2019,162.5,Call,0.55,0.9,0.1656,0.1889,0.0379,-0.0365,0.1165,0.022,68.72393701
9/2/2019,ACN,8/3/2019,162.5,Put,6.8,7.7,0.1511,-0.8522,0.0408,-0.0211,0.1018,-0.0548,68.72393701
9/2/2019,ACN,8/3/2019,167.5,Call,0.05,0.3,0.1656,0.0614,0.017,-0.0161,0.0523,0.0072,68.72393701
9/2/2019,ACN,8/3/2019,167.5,Put,9.9,14.1,0.1511,-0.9877,0.0162,-0.0021,0.0193,-0.0047,68.72393701
9/2/2019,ACN,8/3/2019,170,Call,0,0.2,0.1656,0.031,0.0098,-0.0092,0.0302,0.0036,68.72393701
9/2/2019,ACN,8/3/2019,170,Put,12.6,16.6,0.1511,-1,0,0,0,0,68.72393701
9/2/2019,ACN,8/3/2019,180,Call,0,0.05,0.1656,0.0009,0.0004,-0.0004,0.0014,0.0001,68.72393701
9/2/2019,ACN,8/3/2019,180,Put,22.4,26.9,0.1511,-1,0,0,0,0,68.72393701
9/2/2019,ACN,29/3/2019,139,Call,17.2,18.4,0.2574,0.8998,0.012,-0.0351,0.1002,0.1639,68.72393701
9/2/2019,ACN,29/3/2019,139,Put,0.95,1.4,0.2974,-0.1313,0.0126,-0.0355,0.1198,-0.0266,68.72393701
9/2/2019,ACN,29/3/2019,140,Call,16.4,18.2,0.2888,0.8609,0.0135,-0.0456,0.1263,0.1564,68.72393701
9/2/2019,ACN,29/3/2019,140,Put,1.05,1.45,0.2907,-0.1408,0.0136,-0.0364,0.1327,-0.0284,68.72393701
9/2/2019,ACN,29/3/2019,145,Call,12.1,13.4,0.2518,0.8019,0.0194,-0.0488,0.1586,0.1502,68.72393701
9/2/2019,ACN,29/3/2019,145,Put,1.7,2.15,0.2679,-0.2119,0.0191,-0.0431,0.167,-0.042,68.72393701
9/2/2019,ACN,29/3/2019,149,Call,9.3,10.2,0.2467,0.7133,0.0242,-0.0561,0.194,0.1358,68.72393701
9/2/2019,ACN,29/3/2019,149,Put,2.55,3,0.2525,-0.2925,0.0241,-0.0476,0.1975,-0.0567,68.72393701
9/2/2019,ACN,29/3/2019,152.5,Call,6.9,7.4,0.2287,0.6267,0.0291,-0.0569,0.2158,0.1212,68.72393701
9/2/2019,ACN,29/3/2019,152.5,Put,3.6,3.9,0.2376,-0.3799,0.0285,-0.0489,0.216,-0.0715,68.72393701
9/2/2019,ACN,29/3/2019,155,Call,5.4,5.9,0.2237,0.5517,0.031,-0.0572,0.2254,0.1076,68.72393701
9/2/2019,ACN,29/3/2019,155,Put,4.2,4.8,0.221,-0.4527,0.0321,-0.0466,0.2256,-0.0824,68.72393701
9/2/2019,ACN,29/3/2019,157.5,Call,4.2,4.5,0.2191,0.4727,0.0319,-0.0557,0.2268,0.0928,68.72393701
9/2/2019,ACN,29/3/2019,157.5,Put,5.7,6.1,0.2251,-0.5317,0.0318,-0.047,0.2263,-0.0937,68.72393701
9/2/2019,ACN,29/3/2019,162.5,Call,2.2,2.45,0.2092,0.3145,0.0298,-0.0466,0.2023,0.0625,68.72393701
9/2/2019,ACN,29/3/2019,162.5,Put,8.3,9.2,0.2085,-0.6974,0.031,-0.0363,0.2002,-0.1075,68.72393701
9/2/2019,ACN,29/3/2019,167.5,Call,1,1.2,0.2026,0.1814,0.0228,-0.033,0.1502,0.0364,68.72393701
9/2/2019,ACN,29/3/2019,167.5,Put,11.8,13.8,0.2168,-0.8168,0.0239,-0.0272,0.1524,-0.1056,68.72393701
9/2/2019,ACN,29/3/2019,170,Call,0.4,0.8,0.2366,0.174,0.0191,-0.0372,0.1463,0.0347,68.72393701
9/2/2019,ACN,29/3/2019,170,Put,14.6,15.8,0.2366,-0.8417,0.0202,-0.027,0.139,-0.105,68.72393701
9/2/2019,ACN,29/3/2019,180,Call,0,0.3,0.2366,0.055,0.0082,-0.0159,0.0634,0.0111,68.72393701
9/2/2019,ACN,29/3/2019,180,Put,22.5,27,0.2366,-0.9724,0.0097,-0.0054,0.039,-0.0336,68.72393701
9/2/2019,ADBE,22/2/2019,217.5,Call,39.1,40,0.2787,0.999,0.0002,-0.0168,0.0016,0.0832,68.72393701
9/2/2019,ADBE,22/2/2019,217.5,Put,0,0.12,0.3544,-0.0071,0.0011,-0.0124,0.0099,-0.0007,68.72393701
9/2/2019,ADBE,22/2/2019,232.5,Call,24.55,25.35,0.2939,0.963,0.0055,-0.0583,0.0407,0.0853,68.72393701
9/2/2019,ADBE,22/2/2019,232.5,Put,0.32,0.42,0.325,-0.0524,0.0066,-0.0616,0.0539,-0.0053,68.72393701
9/2/2019,ADBE,22/2/2019,240,Call,17.6,18.2,0.28,0.9021,0.0123,-0.102,0.087,0.082,68.72393701
9/2/2019,ADBE,22/2/2019,240,Put,0.67,0.89,0.2928,-0.1075,0.0126,-0.0954,0.0931,-0.0109,68.72393701
9/2/2019,ADBE,22/2/2019,247.5,Call,11.2,11.7,0.2635,0.7808,0.0223,-0.1532,0.1487,0.0725,68.72393701
9/2/2019,ADBE,22/2/2019,247.5,Put,1.79,1.97,0.2747,-0.2282,0.022,-0.1461,0.1576,-0.0212,68.72393701
9/2/2019,ADBE,22/2/2019,252.5,Call,7.6,7.95,0.254,0.6553,0.0288,-0.1794,0.1853,0.0616,68.72393701
9/2/2019,ADBE,22/2/2019,252.5,Put,3.05,3.3,0.2612,-0.3493,0.0284,-0.1686,0.1861,-0.0317,68.72393701
9/2/2019,ADBE,22/2/2019,257.5,Call,4.7,4.95,0.2464,0.5016,0.0322,-0.1854,0.2007,0.0476,68.72393701
9/2/2019,ADBE,22/2/2019,257.5,Put,5,5.4,0.2516,-0.5,0.0318,-0.173,0.2008,-0.0434,68.72393701
9/2/2019,ADBE,22/2/2019,262.5,Call,2.43,2.67,0.2326,0.3369,0.0312,-0.1586,0.1837,0.0322,68.72393701
9/2/2019,ADBE,22/2/2019,262.5,Put,7.8,8.2,0.2419,-0.66,0.0306,-0.1498,0.1842,-0.0532,68.72393701
9/2/2019,ADBE,22/2/2019,267.5,Call,1.1,1.25,0.2241,0.1926,0.0243,-0.1136,0.1377,0.0185,68.72393701
9/2/2019,ADBE,22/2/2019,267.5,Put,11.15,11.9,0.2282,-0.8092,0.0247,-0.1011,0.1422,-0.0559,68.72393701
9/2/2019,ADBE,22/2/2019,275,Call,0.21,0.28,0.2108,0.0552,0.0105,-0.0433,0.0562,0.0053,68.72393701
9/2/2019,ADBE,22/2/2019,275,Put,17.55,18.65,0.2099,-0.958,0.0112,-0.0262,0.048,-0.0325,68.72393701
9/2/2019,ADBE,22/2/2019,282.5,Call,0,0.07,0.2108,0.0123,0.003,-0.0123,0.016,0.0012,68.72393701
9/2/2019,ADBE,22/2/2019,282.5,Put,25.05,26.05,0.2099,-1,0,0,0,0,68.72393701
9/2/2019,ADBE,22/2/2019,290,Call,0,0.05,0.2108,0.002,0.0006,-0.0024,0.0031,0.0002,68.72393701
9/2/2019,ADBE,22/2/2019,290,Put,32.75,33.55,0.2099,-1,0,0,0,0,68.72393701
9/2/2019,ADBE,8/3/2019,217.5,Call,37.8,41.55,0.3611,0.9589,0.0034,-0.0548,0.0627,0.158,68.72393701
9/2/2019,ADBE,8/3/2019,217.5,Put,0.27,0.62,0.3611,-0.0411,0.0034,-0.0397,0.0627,-0.0084,68.72393701
9/2/2019,ADBE,8/3/2019,232.5,Call,25.1,26.5,0.2814,0.9115,0.008,-0.0719,0.1142,0.1599,68.72393701
9/2/2019,ADBE,8/3/2019,232.5,Put,1,1.38,0.3091,-0.1081,0.0085,-0.0713,0.1354,-0.0207,68.72393701
9/2/2019,ADBE,8/3/2019,240,Call,18.6,20.2,0.2815,0.8269,0.0128,-0.1051,0.1822,0.1481,68.72393701
9/2/2019,ADBE,8/3/2019,240,Put,2.01,2.33,0.2938,-0.183,0.0127,-0.0961,0.1874,-0.0346,68.72393701
9/2/2019,ADBE,8/3/2019,247.5,Call,13.2,14.15,0.2757,0.7113,0.0174,-0.1315,0.2431,0.1297,68.72393701
9/2/2019,ADBE,8/3/2019,247.5,Put,3.65,3.95,0.2794,-0.292,0.0174,-0.1175,0.2488,-0.0538,68.72393701
9/2/2019,ADBE,8/3/2019,252.5,Call,9.7,10.5,0.2609,0.6208,0.0205,-0.1367,0.2708,0.1146,68.72393701
9/2/2019,ADBE,8/3/2019,252.5,Put,5.25,5.85,0.2762,-0.3859,0.0196,-0.1283,0.2712,-0.0697,68.72393701
9/2/2019,ADBE,8/3/2019,257.5,Call,7,7.55,0.2562,0.5142,0.0219,-0.1386,0.2837,0.0958,68.72393701
9/2/2019,ADBE,8/3/2019,257.5,Put,7.15,8.1,0.2672,-0.488,0.0212,-0.128,0.2837,-0.0852,68.72393701
9/2/2019,ADBE,8/3/2019,262.5,Call,4.65,5.15,0.2483,0.4032,0.0219,-0.1291,0.2755,0.0757,68.72393701
9/2/2019,ADBE,8/3/2019,262.5,Put,10,10.8,0.2649,-0.5933,0.021,-0.1218,0.2788,-0.099,68.72393701
9/2/2019,ADBE,8/3/2019,267.5,Call,2.87,3.3,0.2408,0.2953,0.0201,-0.1108,0.2457,0.0558,68.72393701
9/2/2019,ADBE,8/3/2019,267.5,Put,12.9,14.1,0.2551,-0.6987,0.0198,-0.1029,0.2499,-0.1084,68.72393701
9/2/2019,ADBE,8/3/2019,275,Call,1.22,1.72,0.2383,0.1677,0.0148,-0.0789,0.1785,0.0319,68.72393701
9/2/2019,ADBE,8/3/2019,275,Put,18.7,20.15,0.2578,-0.8207,0.0152,-0.0751,0.1858,-0.1097,68.72393701
9/2/2019,ADBE,8/3/2019,282.5,Call,0.44,0.71,0.2318,0.0791,0.0089,-0.0448,0.1049,0.0151,68.72393701
9/2/2019,ADBE,8/3/2019,282.5,Put,25.3,27.3,0.2795,-0.8869,0.0107,-0.0578,0.1389,-0.1019,68.72393701
9/2/2019,ADBE,8/3/2019,290,Call,0.07,0.47,0.228,0.0321,0.0044,-0.0214,0.0512,0.0062,68.72393701
9/2/2019,ADBE,8/3/2019,290,Put,32.35,35.25,0.3091,-0.9217,0.0077,-0.0476,0.1085,-0.0929,68.72393701
9/2/2019,ADBE,29/3/2019,220,Call,38.6,40.15,0.3524,0.9026,0.0052,-0.0721,0.1621,0.2583,68.72393701
9/2/2019,ADBE,29/3/2019,220,Put,1.69,1.91,0.3637,-0.1038,0.0053,-0.0613,0.1732,-0.0354,68.72393701
9/2/2019,ADBE,29/3/2019,232.5,Call,27.85,29,0.3268,0.8229,0.0084,-0.0947,0.2445,0.2455,68.72393701
9/2/2019,ADBE,29/3/2019,232.5,Put,3.35,3.7,0.3429,-0.1876,0.0084,-0.0857,0.263,-0.0629,68.72393701
9/2/2019,ADBE,29/3/2019,240,Call,22,23.5,0.3242,0.7471,0.0105,-0.1117,0.3009,0.227,68.72393701
9/2/2019,ADBE,29/3/2019,240,Put,4.95,5.4,0.3319,-0.2582,0.0104,-0.0988,0.3064,-0.0855,68.72393701
9/2/2019,ADBE,29/3/2019,247.5,Call,16.75,18.05,0.3123,0.6617,0.0124,-0.1207,0.3442,0.2047,68.72393701
9/2/2019,ADBE,29/3/2019,247.5,Put,7.15,7.75,0.3231,-0.3439,0.0122,-0.1087,0.3431,-0.1117,68.72393701
9/2/2019,ADBE,29/3/2019,252.5,Call,13.65,14.65,0.3031,0.5972,0.0136,-0.1227,0.3643,0.1869,68.72393701
9/2/2019,ADBE,29/3/2019,252.5,Put,9,9.55,0.3154,-0.4074,0.0132,-0.111,0.3655,-0.1299,68.72393701
9/2/2019,ADBE,29/3/2019,257.5,Call,11.1,11.75,0.2993,0.5275,0.0141,-0.1234,0.3746,0.1665,68.72393701
9/2/2019,ADBE,29/3/2019,257.5,Put,11.15,11.85,0.3101,-0.4754,0.0139,-0.111,0.3744,-0.148,68.72393701
9/2/2019,ADBE,29/3/2019,262.5,Call,8.7,9.5,0.297,0.4569,0.0142,-0.121,0.3733,0.1453,68.72393701
9/2/2019,ADBE,29/3/2019,262.5,Put,13.55,14.5,0.3038,-0.5457,0.0141,-0.1071,0.3751,-0.165,68.72393701
9/2/2019,ADBE,29/3/2019,267.5,Call,6.6,7.15,0.2879,0.3844,0.0141,-0.1123,0.3596,0.1233,68.72393701
9/2/2019,ADBE,29/3/2019,267.5,Put,16.5,17.35,0.298,-0.6162,0.014,-0.0998,0.3611,-0.1794,68.72393701
9/2/2019,ADBE,29/3/2019,275,Call,4.35,4.65,0.2833,0.2854,0.0127,-0.0974,0.3197,0.0923,68.72393701
9/2/2019,ADBE,29/3/2019,275,Put,21.35,22.6,0.2915,-0.7163,0.0129,-0.0843,0.3154,-0.1923,68.72393701
9/2/2019,ADBE,29/3/2019,282.5,Call,2.58,2.87,0.2761,0.1976,0.0107,-0.0772,0.2615,0.0644,68.72393701
9/2/2019,ADBE,29/3/2019,282.5,Put,27.1,28.7,0.2922,-0.7983,0.011,-0.068,0.2713,-0.1929,68.72393701
9/2/2019,ADBE,29/3/2019,290,Call,1.43,1.72,0.2711,0.1288,0.0082,-0.057,0.1979,0.0423,68.72393701
9/2/2019,ADBE,29/3/2019,290,Put,33.55,35.1,0.2926,-0.8647,0.0089,-0.0504,0.2071,-0.1788,68.72393701
9/2/2019,ADI,22/2/2019,85.5,Call,12.9,17.3,0.2263,0.9999,0.0001,-0.006,0.0001,0.0327,68.72393701
9/2/2019,ADI,22/2/2019,85.5,Put,0,0.5,0.3723,-0.0108,0.0039,-0.0074,0.0056,-0.0004,68.72393701
9/2/2019,ADI,22/2/2019,90.5,Call,10,10.8,0.2263,0.9931,0.0043,-0.0093,0.0038,0.0344,68.72393701
9/2/2019,ADI,22/2/2019,90.5,Put,0.15,0.55,0.3723,-0.0644,0.0171,-0.0326,0.0248,-0.0026,68.72393701
9/2/2019,ADI,22/2/2019,93.5,Call,7.3,7.9,0.3032,0.9033,0.0286,-0.0424,0.0338,0.032,68.72393701
9/2/2019,ADI,22/2/2019,93.5,Put,0.35,1.35,0.3032,-0.0965,0.0287,-0.036,0.0339,-0.0036,68.72393701
9/2/2019,ADI,22/2/2019,96.5,Call,4.9,5.5,0.3191,0.7684,0.0484,-0.0736,0.0601,0.0277,68.72393701
9/2/2019,ADI,22/2/2019,96.5,Put,0.9,1.25,0.351,-0.2508,0.0462,-0.0773,0.0618,-0.0092,68.72393701
9/2/2019,ADI,22/2/2019,98.5,Call,3.6,4.1,0.3238,0.6555,0.0577,-0.0884,0.0726,0.0238,68.72393701
9/2/2019,ADI,22/2/2019,98.5,Put,1.45,1.7,0.3301,-0.3476,0.0571,-0.0839,0.0728,-0.0125,68.72393701
9/2/2019,ADI,22/2/2019,101,Call,2.2,2.45,0.3061,0.5006,0.0661,-0.0894,0.0787,0.0184,68.72393701
9/2/2019,ADI,22/2/2019,101,Put,2.5,2.75,0.3212,-0.4997,0.0635,-0.0874,0.0787,-0.0174,68.72393701
9/2/2019,ADI,22/2/2019,103,Call,1.3,1.65,0.3026,0.3707,0.0633,-0.0831,0.0745,0.0137,68.72393701
9/2/2019,ADI,22/2/2019,103,Put,3.5,4.1,0.3217,-0.6228,0.0606,-0.0825,0.0751,-0.0207,68.72393701
9/2/2019,ADI,22/2/2019,105,Call,0.7,0.95,0.2917,0.2479,0.055,-0.0667,0.0624,0.0093,68.72393701
9/2/2019,ADI,22/2/2019,105,Put,4.9,5.4,0.3139,-0.7387,0.0536,-0.0678,0.0652,-0.0228,68.72393701
9/2/2019,ADI,22/2/2019,108,Call,0.15,0.5,0.3329,0.1535,0.0361,-0.0566,0.0467,0.0057,68.72393701
9/2/2019,ADI,22/2/2019,108,Put,7.3,8.1,0.3329,-0.8513,0.0367,-0.05,0.0466,-0.0231,68.72393701
9/2/2019,ADI,22/2/2019,111,Call,0,0.5,0.3623,0.0935,0.0234,-0.0433,0.033,0.0035,68.72393701
9/2/2019,ADI,22/2/2019,111,Put,9.3,12.5,0.3623,-0.9121,0.0239,-0.0365,0.0322,-0.0214,68.72393701
9/2/2019,ADI,22/2/2019,116,Call,0,0.45,0.3623,0.0262,0.0085,-0.0157,0.012,0.001,68.72393701
9/2/2019,ADI,22/2/2019,116,Put,13.7,17.7,0.3623,-0.9824,0.009,-0.0085,0.0093,-0.0097,68.72393701
9/2/2019,ADI,8/3/2019,85.5,Call,13.1,17.4,0.2979,0.9868,0.0046,-0.0114,0.01,0.044,68.72393701
9/2/2019,ADI,8/3/2019,85.5,Put,0,1,0.2979,-0.0231,0.0066,-0.0079,0.0152,-0.0018,68.72393701
9/2/2019,ADI,8/3/2019,90.5,Call,9.6,11.7,0.2979,0.9252,0.0188,-0.0287,0.0389,0.0446,68.72393701
9/2/2019,ADI,8/3/2019,90.5,Put,0.2,1.55,0.2979,-0.0959,0.0207,-0.0245,0.0468,-0.0072,68.72393701
9/2/2019,ADI,8/3/2019,93.5,Call,7,9,0.2979,0.8426,0.0315,-0.0439,0.0663,0.0434,68.72393701
9/2/2019,ADI,8/3/2019,93.5,Put,0.6,1.95,0.2979,-0.1819,0.0321,-0.0379,0.0731,-0.0135,68.72393701
9/2/2019,ADI,8/3/2019,96.5,Call,5.3,6.5,0.3171,0.7118,0.0412,-0.0616,0.0942,0.0407,68.72393701
9/2/2019,ADI,8/3/2019,96.5,Put,1.5,2.45,0.3317,-0.3157,0.0389,-0.0566,0.0974,-0.0232,68.72393701
9/2/2019,ADI,8/3/2019,98.5,Call,4,4.9,0.2998,0.6276,0.048,-0.0635,0.1038,0.0374,68.72393701
9/2/2019,ADI,8/3/2019,98.5,Put,2.1,3.2,0.3218,-0.3972,0.0435,-0.0591,0.108,-0.0287,68.72393701
9/2/2019,ADI,8/3/2019,101,Call,2.55,3.6,0.2957,0.503,0.0508,-0.0644,0.1101,0.0308,68.72393701
9/2/2019,ADI,8/3/2019,101,Put,3.2,4.2,0.3064,-0.5111,0.0473,-0.0574,0.1111,-0.0363,68.72393701
9/2/2019,ADI,8/3/2019,103,Call,1.7,2.65,0.2902,0.402,0.0497,-0.0603,0.1064,0.026,68.72393701
9/2/2019,ADI,8/3/2019,103,Put,4.3,5.2,0.2943,-0.6082,0.0475,-0.0521,0.1061,-0.0423,68.72393701
9/2/2019,ADI,8/3/2019,105,Call,1,1.95,0.2854,0.3069,0.0456,-0.0532,0.0989,0.0208,68.72393701
9/2/2019,ADI,8/3/2019,105,Put,4.9,6.7,0.2616,-0.7214,0.0469,-0.0387,0.0927,-0.0483,68.72393701
9/2/2019,ADI,8/3/2019,108,Call,0.3,1.45,0.2755,0.183,0.0353,-0.0381,0.0751,0.013,68.72393701
9/2/2019,ADI,8/3/2019,108,Put,7.3,9.3,0.2755,-0.8233,0.0345,-0.0297,0.0738,-0.0539,68.72393701
9/2/2019,ADI,8/3/2019,111,Call,0,0.95,0.2869,0.1121,0.0242,-0.0282,0.0551,0.008,68.72393701
9/2/2019,ADI,8/3/2019,111,Put,10,11.9,0.2869,-0.8924,0.0237,-0.0199,0.0535,-0.0576,68.72393701
9/2/2019,ADI,8/3/2019,116,Call,0,0.8,0.2869,0.0382,0.0104,-0.0121,0.023,0.0028,68.72393701
9/2/2019,ADI,8/3/2019,116,Put,13.6,18.2,0.2869,-0.9649,0.01,-0.0035,0.0226,-0.061,68.72393701
9/2/2019,ADI,29/3/2019,94.5,Call,7.5,8.1,0.2831,0.7512,0.0324,-0.0405,0.1166,0.077,68.72393701
9/2/2019,ADI,29/3/2019,94.5,Put,1.5,2.3,0.2999,-0.2675,0.0302,-0.0353,0.1201,-0.0342,68.72393701
9/2/2019,ADI,29/3/2019,96.5,Call,6,6.6,0.2721,0.6851,0.0371,-0.0423,0.1315,0.075,68.72393701
9/2/2019,ADI,29/3/2019,96.5,Put,2,3.2,0.3015,-0.3348,0.0332,-0.039,0.1336,-0.0423,68.72393701
9/2/2019,ADI,29/3/2019,98.5,Call,4.6,5.9,0.2835,0.6032,0.0379,-0.0459,0.1417,0.0704,68.72393701
9/2/2019,ADI,29/3/2019,98.5,Put,2.8,3.6,0.2859,-0.4026,0.0373,-0.0389,0.1425,-0.0496,68.72393701
9/2/2019,ADI,29/3/2019,101,Call,3.2,4.2,0.2651,0.5041,0.0416,-0.0436,0.1467,0.0617,68.72393701
9/2/2019,ADI,29/3/2019,101,Put,3.8,4.4,0.2637,-0.5015,0.042,-0.0363,0.1466,-0.0593,68.72393701
9/2/2019,ADI,29/3/2019,103,Call,2.35,2.9,0.2495,0.4162,0.043,-0.0396,0.1451,0.0522,68.72393701
9/2/2019,ADI,29/3/2019,103,Put,4.9,5.9,0.2736,-0.5789,0.0398,-0.0365,0.1442,-0.0667,68.72393701
9/2/2019,ADI,29/3/2019,105,Call,1.6,2.55,0.2592,0.3432,0.0389,-0.0383,0.1375,0.0435,68.72393701
